method,kind,video,scope,frames,delta,target_P_frames,base_bits,enhancement_bits,duration_seconds,rate_scope,base_kbps,enhancement_kbps,total_kbps,total_bpp,actual_enhancement_fraction,zero_increment_exact_frames,diagnostic,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,ms_ssim_gain_vs_ZERO_D,lpips_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_minus_ORIGINAL,lpips_minus_ORIGINAL,cohort
val6_ORIGINAL_q1,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,111200,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",208.50013031258146,0.0,208.50013031258146,0.003351658950617284,0.0,0,False,16.74799192411578,0.5246817910782302,0.3817422930151224,-1.3281007280829988,0.052941640570174045,-0.18069017119705677,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,ALL,TARGET_P,90,,90,607152,0,3.3066649999999997,complete I/P sequence,183.61460867671812,0.0,183.61460867671812,0.0030500096450617282,0.0,,False,24.159955080954322,0.8131914224846807,0.21635059109992452,-2.4469694490201146,-0.0010804726025784603,-0.09329209857516818,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,ALL,P,90,,90,607152,0,3.3066649999999997,complete I/P sequence,183.61460867671812,0.0,183.61460867671812,0.0030500096450617282,0.0,,False,24.159955080954322,0.8131914224846807,0.21635059109992452,-2.4469694490201146,-0.0010804726025784603,-0.09329209857516818,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,ALL,IP,96,,90,607152,0,3.3066649999999997,complete I/P sequence,183.61460867671812,0.0,183.61460867671812,0.0030500096450617282,0.0,,False,24.18505750544054,0.81049208012896,0.21731441149798533,-2.2652998821809813,9.805528522263916e-05,-0.08866870511944096,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,114776,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",179.3375,0.0,179.3375,0.0034594425154320986,0.0,0,False,30.47277192910189,0.9591252150506577,0.05752396409710248,-2.924817986579693,-0.00865733894019672,-0.01220876599351565,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,114776,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",179.3375,0.0,179.3375,0.0034594425154320986,0.0,0,False,30.47277192910189,0.9591252150506577,0.05752396409710248,-2.924817986579693,-0.00865733894019672,-0.01220876599351565,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,114776,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",179.3375,0.0,179.3375,0.0034594425154320986,0.0,0,False,30.534015235273767,0.9587797668957128,0.05825905338861048,-2.6483291188868168,-0.007215055545108297,-0.0130786441732198,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,105688,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",198.1651238532024,0.0,198.1651238532024,0.003185522762345679,0.0,0,False,22.587591951915876,0.7573862463072227,0.25491416156291963,-2.0267554146690236,-0.004744848906177938,-0.20678426921367646,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,105688,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",198.1651238532024,0.0,198.1651238532024,0.003185522762345679,0.0,0,False,22.587591951915876,0.7573862463072227,0.25491416156291963,-2.0267554146690236,-0.004744848906177938,-0.20678426921367646,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,105688,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",198.1651238532024,0.0,198.1651238532024,0.003185522762345679,0.0,0,False,22.6044232456425,0.7554385208708642,0.2553931074216962,-1.8618307982768791,-0.0018335958594157334,-0.19675558153539896,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,107040,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",200.7001254375784,0.0,200.7001254375784,0.0032262731481481483,0.0,0,False,25.681269085592795,0.8861898562430025,0.15435491601626078,-2.519778514106081,0.0009565208487579468,-0.0832818627357483,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,107040,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",200.7001254375784,0.0,200.7001254375784,0.0032262731481481483,0.0,0,False,25.681269085592795,0.8861898562430025,0.15435491601626078,-2.519778514106081,0.0009565208487579468,-0.0832818627357483,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,107040,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",200.7001254375784,0.0,200.7001254375784,0.0032262731481481483,0.0,0,False,25.752525820637068,0.8843945823663983,0.15641877055168152,-2.292925984039408,0.0027560886991014333,-0.08031572587788105,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,166848,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",312.8401955251222,0.0,312.8401955251222,0.005028935185185185,0.0,0,False,26.51613179968488,0.9017011870157042,0.1888184388478597,-2.7238933869976507,-0.007017509253738178,-0.08571731249491374,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,,15,166848,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",312.8401955251222,0.0,312.8401955251222,0.005028935185185185,0.0,0,False,26.51613179968488,0.9017011870157042,0.1888184388478597,-2.7238933869976507,-0.007017509253738178,-0.08571731249491374,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,,15,166848,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",312.8401955251222,0.0,312.8401955251222,0.005028935185185185,0.0,0,False,26.55900753575679,0.9003777192560746,0.189243589527905,-2.5209014507077003,-0.005453370113739697,-0.08248359989374876,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,,15,159336,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",298.7551867219917,0.0,298.7551867219917,0.004802517361111111,0.0,0,False,25.128061811700597,0.9016193668085343,0.17116386989752452,-0.8690617994406779,0.01708185071097842,-0.0709548811117808,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,,15,159336,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",298.7551867219917,0.0,298.7551867219917,0.004802517361111111,0.0,0,False,25.128061811700597,0.9016193668085343,0.17116386989752452,-0.8690617994406779,0.01708185071097842,-0.0709548811117808,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,159336,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",298.7551867219917,0.0,298.7551867219917,0.004802517361111111,0.0,0,False,25.107335062553894,0.8987421033894734,0.1724470118060708,-0.7447574217555328,0.018854627043317397,-0.06907115131616592,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.10069229953242,0.5766985085358267,0.36146040360132853,-1.0907212005250424,0.09947033497776966,-0.21067329247792563,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.10069229953242,0.5766985085358267,0.36146040360132853,-1.0907212005250424,0.09947033497776966,-0.21067329247792563,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.080774099238553,0.5690892231245956,0.36239825189113617,-0.9953185529602242,0.09734907261653968,-0.20003421232104301,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,ALL,TARGET_P,90,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.581086479588077,0.830453396660158,0.19803929233716594,-2.0258380503863616,0.016181501572898865,-0.11160339733792676,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,ALL,P,90,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.581086479588077,0.830453396660158,0.19803929233716594,-2.0258380503863616,0.016181501572898865,-0.11160339733792676,0.0,0.0,0.0,Val6
val6_ORIGINAL_q2,ORIGINAL,ALL,IP,96,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.606346833183764,0.8278036526505198,0.19902663076451668,-1.8440105544377603,0.01740962780678246,-0.10695648585290958,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.693952792600093,0.9624812811851933,0.05146078070004781,-2.703637123081488,-0.005301272805661298,-0.018271949390570322,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.693952792600093,0.9624812811851933,0.05146078070004781,-2.703637123081488,-0.005301272805661298,-0.018271949390570322,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.77483225504065,0.96240163478404,0.05208293837495148,-2.4075120991199364,-0.003593187656781051,-0.0192547591868788,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.87919844327859,0.7755384276657933,0.2390420267979304,-1.7351489233063084,0.013407332452392725,-0.22265640397866568,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.87919844327859,0.7755384276657933,0.2390420267979304,-1.7351489233063084,0.013407332452392725,-0.22265640397866568,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.89380690170185,0.7734861958732766,0.23950562346726656,-1.5724471422175352,0.016214079142996815,-0.2126430654898286,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.096008277770895,0.8966755233597861,0.1429029881954193,-2.1050393219279813,0.011442187965541676,-0.09473379055658976,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.096008277770895,0.8966755233597861,0.1429029881954193,-2.1050393219279813,0.011442187965541676,-0.09473379055658976,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.16456279752787,0.8951398342003187,0.14432677626609802,-1.8808890071486073,0.013501340533021856,-0.09240772016346455,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.76079362199703,0.9084533346198576,0.17108360826969146,-2.4792315646855,-0.0002653616495848462,-0.10345214307308197,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.76079362199703,0.9084533346198576,0.17108360826969146,-2.4792315646855,-0.0002653616495848462,-0.10345214307308197,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.79435470537282,0.90715872328518,0.171822814270854,-2.2855542810916685,0.0013276339153657224,-0.09990437515079975,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.634276484995407,0.9124598798878584,0.15556922455628713,-0.3628471261458588,0.027922363790302603,-0.0865495264530182,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.634276484995407,0.9124598798878584,0.15556922455628713,-0.3628471261458588,0.027922363790302603,-0.0865495264530182,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.63634831080242,0.9105258524233137,0.15606622025370598,-0.21574417350701003,0.03063837607715786,-0.08545194286853075,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.33894341559361,0.60827375185002,0.34510470827420553,-0.8524700844638481,0.13104557829196284,-0.22702898780504863,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.33894341559361,0.60827375185002,0.34510470827420553,-0.8524700844638481,0.13104557829196284,-0.22702898780504863,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.31656703714866,0.6009909142249164,0.3459236901253462,-0.7595256150501197,0.12925076371686026,-0.216508774086833,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,ALL,TARGET_P,90,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.900528839372605,0.8439803664280848,0.18419388946559695,-1.706395690601831,0.029708471340825618,-0.12544880020949575,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,ALL,P,90,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.900528839372605,0.8439803664280848,0.18419388946559695,-1.706395690601831,0.029708471340825618,-0.12544880020949575,0.0,0.0,0.0,Val6
val6_ORIGINAL_q3,ORIGINAL,ALL,IP,96,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.930078667932378,0.8416171924651742,0.18495467712637037,-1.520278719689146,0.03122316762143691,-0.1210284394910559,0.0,0.0,0.0,Val6
val6_TEACHER,TEACHER,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,76008,,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,,,,,0,True,38.041235783581946,0.979779385088604,0.041811049232880274,4.643645867900365,0.011996831097749657,-0.02792168085773786,8.441909050720488,0.030824581560027053,-0.0351975532869498,Val6
val6_TEACHER,TEACHER,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,76008,,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,,,,,0,True,38.041235783581946,0.979779385088604,0.041811049232880274,4.643645867900365,0.011996831097749657,-0.02792168085773786,8.441909050720488,0.030824581560027053,-0.0351975532869498,Val6
val6_TEACHER,TEACHER,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,76008,,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,,,,,0,True,37.535762355317175,0.9772418515949612,0.04516112175770104,4.353418001156593,0.011247029154140303,-0.026176575804129243,7.914289735050458,0.028898045212525363,-0.03299770620651543,Val6
val6_TEACHER,TEACHER,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,65520,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,,,,,0,True,26.319557474139806,0.8161662647960615,0.34762424826622007,1.7052101075549104,0.054035169582661,-0.11407418251037597,4.599049808965608,0.0967628315275763,0.05398795008659363,Val6
val6_TEACHER,TEACHER,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,65520,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,,,,,0,True,26.319557474139806,0.8161662647960615,0.34762424826622007,1.7052101075549104,0.054035169582661,-0.11407418251037597,4.599049808965608,0.0967628315275763,0.05398795008659363,Val6
val6_TEACHER,TEACHER,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,65520,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,,,,,0,True,26.06488851975211,0.8079300882140246,0.34520414285361767,1.5986344758327284,0.050657971483744686,-0.10694454610347748,4.311609195905257,0.09071515455710277,0.050613703206181526,Val6
val6_TEACHER,TEACHER,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,69192,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,,,,,0,True,31.622565020848892,0.9146504336104376,0.1588558832804362,3.4215174211500163,0.02941709821619284,-0.07878089547157288,6.85817876533637,0.057635294172537654,-0.03136975069840749,Val6
val6_TEACHER,TEACHER,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,69192,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,,,,,0,True,31.622565020848892,0.9146504336104376,0.1588558832804362,3.4215174211500163,0.02941709821619284,-0.07878089547157288,6.85817876533637,0.057635294172537654,-0.03136975069840749,Val6
val6_TEACHER,TEACHER,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,69192,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,,,,,0,True,31.25312438700462,0.9092170232449776,0.162877406924963,3.207672582328141,0.02757852957768079,-0.07385708950459957,6.429542592502847,0.05403308828675405,-0.029409141279757023,Val6
val6_TEACHER,TEACHER,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,83456,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,,,,,0,True,31.794628808694416,0.9271241190454067,0.17755968968073527,2.5546036220118795,0.01840542277596415,-0.09697606166203816,5.906237198877203,0.03988472434995154,-0.05704329510529836,Val6
